book_id,isbn,authors,original_publication_year,title,language_code,image_url
1425,316123528,"Kami Garcia, Margaret Stohl, Paz Pruneda",2011,"Beautiful Chaos (Caster Chronicles, Number 3)",en-US,https://images.gr-assets.com/books/1327878503m/10757833.jpg
1426,60878061,Jodi Picoult,1999,Keeping Faith,,https://images.gr-assets.com/books/1407111555m/10913.jpg
1427,61147931,Joe Hill,2007,Heart-Shaped Box,en-US,https://images.gr-assets.com/books/1328043955m/153025.jpg
1428,1419702238,Jeff Kinney,2010,"Cabin Fever (Diary of a Wimpy Kid, Number 6)",eng,https://images.gr-assets.com/books/1350396037m/11254250.jpg
1429,316033669,Brent Weeks,2008,"Beyond the Shadows (Night Angel, Number 3)",eng,https://images.gr-assets.com/books/1327881432m/3754026.jpg
1430,1416543007,Lauren Weisberger,2005,Everyone Worth Knowing,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1431,1862301387,Brian Jacques,1986,"Redwall (Redwall, Number 1)",eng,https://images.gr-assets.com/books/1327877368m/7996.jpg
1432,140447571,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",1848,The Communist Manifesto,eng,https://images.gr-assets.com/books/1420003664m/30474.jpg
1433,1501132938,Ruth Ware,2016,The Woman in Cabin 10,eng,https://images.gr-assets.com/books/1465878007m/28187230.jpg
1434,553213296,James Fenimore Cooper,1826,The Last of the Mohicans (The Leatherstocking Tales Number 2),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1435,679736379,William Styron,1979,Sophie's Choice,eng,https://images.gr-assets.com/books/1356714742m/228560.jpg
1436,044024191X,Sophie Kinsella,2004,"Shopaholic and Sister (Shopaholic, Number 4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1437,373210132,Julie Kagawa,2010,The Iron Daughter,eng,https://images.gr-assets.com/books/1271790654m/7747064.jpg
1438,1576737330,Bruce H. Wilkinson,2000,The Prayer of Jabez:  Breaking Through to the Blessed Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1439,812983602,Karen Thompson Walker,2012,The Age of Miracles,eng,https://images.gr-assets.com/books/1342487370m/12401556.jpg
1440,786868724,Mitch Albom,2009,Have a Little Faith: a True Story,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1441,1400043468,"Julia Child, Alex Prud'Homme",2006,My Life in France,eng,https://images.gr-assets.com/books/1395564378m/5084.jpg
1442,1922182109,Graeme Simsion,2014,"The Rosie Effect (Don Tillman, Number 2)",eng,https://images.gr-assets.com/books/1426407990m/21844019.jpg
1443,9380658797,Amish Tripathi,2011,The Secret of the Nagas (Shiva Trilogy Number 2),eng,https://images.gr-assets.com/books/1308930273m/11827808.jpg
1444,006117758X,Charles Bukowski,1982,Ham on Rye,,https://images.gr-assets.com/books/1388195001m/38501.jpg
1445,375825444,Wendelin Van Draanen,2001,Flipped,en-US,https://images.gr-assets.com/books/1388554293m/331920.jpg
1446,974320625,"Travis Bradberry, Jean Greaves, Patrick Lencioni",2003,Emotional Intelligence 2.0,,https://images.gr-assets.com/books/1328765863m/6486483.jpg
1447,670035386,Robert McCloskey,1941,Make Way for Ducklings,,https://images.gr-assets.com/books/1362580777m/29291.jpg
1448,765354942,"Douglas Preston, Lincoln Child",1995,"Relic (Pendergast, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1449,380727501,Bill Bryson,1995,Notes from a Small Island,eng,https://images.gr-assets.com/books/1479653223m/28.jpg
1450,451461894,Jim Butcher,2008,"Small Favor (The Dresden Files, Number 10)",en-US,https://images.gr-assets.com/books/1298085176m/927979.jpg
1451,1607060760,Robert Kirkman,2009,"The Walking Dead, Compendium 1",eng,https://images.gr-assets.com/books/1449865699m/6465707.jpg
1452,1599900734,Shannon Hale,2005,"Princess Academy (Princess Academy, Number 1)",eng,https://images.gr-assets.com/books/1349410861m/85990.jpg
1453,553496646,"Nicola Yoon, David Yoon",2015,"Everything, Everything",eng,https://images.gr-assets.com/books/1450515891m/18692431.jpg
1454,486282228,George Bernard Shaw,1912,Pygmalion,en-US,https://images.gr-assets.com/books/1453757285m/7714.jpg
1455,62124269,Barbara Kingsolver,2012,Flight Behavior,eng,https://images.gr-assets.com/books/1352212134m/13438524.jpg
1456,1590388984,Brandon Mull,2008,"Grip of the Shadow Plague (Fablehaven, Number 3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1457,140298479,Helen Fielding,1999,"Bridget Jones: The Edge of Reason (Bridget Jones, Number 2)",eng,https://images.gr-assets.com/books/1395233618m/363752.jpg
1458,067976397X,Louis de Bernières,1994,Corelli's Mandolin,eng,https://images.gr-assets.com/books/1479680795m/3388.jpg
1459,446698466,Nicholas Sparks,2004,"At First Sight (Jeremy Marsh & Lexie Darnell, Number 2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1460,767903862,Bill Bryson,2000,In a Sunburned Country,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1461,192123092,Arthur Conan Doyle,1894,The Memoirs of Sherlock Holmes,eng,https://images.gr-assets.com/books/1410716044m/194373.jpg
1462,812992792,Adam Johnson,2012,The Orphan Master's Son,eng,https://images.gr-assets.com/books/1327878601m/11529868.jpg
1463,345300785,David Eddings,1984,"Enchanters' End Game (The Belgariad, Number 5)",en-US,https://images.gr-assets.com/books/1217735909m/44687.jpg
1464,375714839,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",2003,The Complete Persepolis,en-US,https://images.gr-assets.com/books/1327876995m/991197.jpg
1465,449213447,Chaim Potok,1967,The Chosen,eng,https://images.gr-assets.com/books/1403191327m/187181.jpg
1466,451171357,"Irving Stone, שמואל שניצר",1958,The Agony and the Ecstasy,eng,https://images.gr-assets.com/books/1327879079m/321552.jpg
1467,385528701,"Carlos Ruiz Zafón, Lucia Graves",2008,"The Angel's Game (The Cemetery of Forgotten Books, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1468,786891084,Cecelia Ahern,2004,"Love, Rosie",en-US,https://images.gr-assets.com/books/1420732457m/147865.jpg
1469,64441555,"Peggy Parish, Fritz Siebel",1963,Amelia Bedelia  (Amelia Bedelia Number 1),eng,https://images.gr-assets.com/books/1353400157m/774001.jpg
1470,,Jodi Ellen Malpas,2012,"This Man (This Man, Number 1)",eng,https://images.gr-assets.com/books/1352790466m/16140036.jpg
1471,765326264,W. Bruce Cameron,2010,"A Dog's Purpose (A Dog's Purpose, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1472,1595148035,Sabaa Tahir,2015,"An Ember in the Ashes (An Ember in the Ashes, Number 1)",eng,https://images.gr-assets.com/books/1417957944m/20560137.jpg
1473,451222725,J.R. Ward,2008,"Lover Enshrined (Black Dagger Brotherhood, Number 6)",eng,https://images.gr-assets.com/books/1327896547m/1240662.jpg
1474,62110837,Helene Wecker,2013,"The Golem and the Jinni (The Golem and the Jinni, Number 1)",eng,https://images.gr-assets.com/books/1349205573m/15819028.jpg
1475,,"أحلام مستغانمي, Ahlam Mosteghanemi",2012,الأسود يليق بك,ara,https://images.gr-assets.com/books/1351004560m/16081961.jpg
1476,64410137,"Lemony Snicket, Brett Helquist",2003,"The Slippery Slope (A Series of Unfortunate Events, Number 10)",en-US,https://images.gr-assets.com/books/1343701012m/297792.jpg
1477,143037617,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",1853,Bleak House,eng,https://images.gr-assets.com/books/1280113147m/31242.jpg
1478,64431436,Esphyr Slobodkina,1938,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",eng,https://images.gr-assets.com/books/1348541342m/775597.jpg
1479,044101268X,Jim Butcher,2004,"Furies of Calderon (Codex Alera, Number 1)",eng,https://images.gr-assets.com/books/1329104514m/29396.jpg
1480,689878559,Tamora Pierce,1983,"Alanna: The First Adventure (Song of the Lioness, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1481,224085611,Audrey Niffenegger,2009,Her Fearful Symmetry,en-GB,https://images.gr-assets.com/books/1327939087m/6202342.jpg
1482,1439199353,Anita Diamant,2014,The Boston Girl,eng,https://images.gr-assets.com/books/1418103945m/22450859.jpg
1483,451225856,J.R. Ward,2009,"Lover Avenged (Black Dagger Brotherhood, Number 7)",eng,https://images.gr-assets.com/books/1321039998m/5098079.jpg
1484,553288202,Dan Simmons,1990,"The Fall of Hyperion (Hyperion Cantos, Number 2)",eng,https://images.gr-assets.com/books/1429215870m/77565.jpg
1485,446698873,James Ellroy,1987,"The Black Dahlia (L.A. Quartet, Number 1)",en-US,https://images.gr-assets.com/books/1387048173m/21704.jpg
1486,688120490,"Lewis Carroll, John Tenniel, Peter Glassman",1871,"Through the Looking-Glass, and What Alice Found There",eng,https://images.gr-assets.com/books/1359299332m/83346.jpg
1487,743246985,Jung Chang,1991,Wild Swans: Three Daughters of China,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1488,394800206,P.D. Eastman,1961,"Go, Dog. Go!",eng,https://images.gr-assets.com/books/1333578440m/460548.jpg
1489,60885408,"Laura Ingalls Wilder, Garth Williams",1937,"On the Banks of Plum Creek  (Little House, Number 4)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1490,1501100130,Stephen King,2015,"Finders Keepers (Bill Hodges Trilogy, Number 2)",eng,https://images.gr-assets.com/books/1468705421m/22453035.jpg
1491,61558230,"Guillermo del Toro, Chuck Hogan",2009,"The Strain (The Strain Trilogy, Number 1)",en-US,https://images.gr-assets.com/books/1326225354m/6065215.jpg
1492,316184136,"Emily Dickinson, Thomas H. Johnson",1890,The Complete Poems of Emily Dickinson,eng,https://images.gr-assets.com/books/1498347611m/112204.jpg
1493,60935472,Fred Gipson,1956,"Old Yeller (Old Yeller, Number 1)",en-US,https://images.gr-assets.com/books/1327940112m/130580.jpg
1494,1416553649,Steve Martin,2007,Born Standing Up: A Comic's Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1495,60899190,Frank Warren,2005,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1496,7119550,George R.R. Martin,2000,"A Storm of Swords: Blood and Gold (A Song of Ice and Fire, Number 3: Part 2 of 2)",eng,https://images.gr-assets.com/books/1354567206m/147915.jpg
1497,152047379,"Mary Norton, Beth Krush, Joe Krush",1952,"The Borrowers (The Borrowers, Number 1)",,https://images.gr-assets.com/books/1308945559m/348573.jpg
1498,340818670,Stephen King,1999,Hearts in Atlantis,eng,https://images.gr-assets.com/books/1374048926m/11602.jpg
1499,345544951,Jodi Picoult,2016,Small Great Things,eng,https://images.gr-assets.com/books/1468057481m/28587957.jpg
1500,037571894X,"Haruki Murakami, Alfred Birnbaum",1982,"A Wild Sheep Chase (The Rat, Number 3)",eng,https://images.gr-assets.com/books/1327908774m/11298.jpg
1501,743246071,Philippa Gregory,2003,"The Queen's Fool (The Plantagenet and Tudor Novels, Number 12)",en-US,https://images.gr-assets.com/books/1399204116m/252499.jpg
1502,316133973,Laini Taylor,2012,"Days of Blood & Starlight (Daughter of Smoke & Bone, Number 2)",en-CA,https://images.gr-assets.com/books/1461353798m/12812550.jpg
1503,1842430351,Tom Robbins,1984,Jitterbug Perfume,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1504,399244573,John Flanagan,2006,"The Battle for Skandia (Ranger's Apprentice, Number 4)",en-US,https://images.gr-assets.com/books/1294443954m/144350.jpg
1505,1423157370,Alexandra Bracken,2012,"The Darkest Minds (The Darkest Minds, Number 1)",eng,https://images.gr-assets.com/books/1343178841m/10576365.jpg
1506,60832819,"Paulo Coelho, Margaret Jull Costa",2005,The Zahir,eng,https://images.gr-assets.com/books/1493044059m/1427.jpg
1507,1416560610,Norman Vincent Peale,1952,The Power of Positive Thinking,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1508,1846558913,Ruth Ware,2015,"In a Dark, Dark Wood",eng,https://images.gr-assets.com/books/1429521615m/23346377.jpg
1509,1844082938,"Edith Wharton, Nina Bawden",1905,The House of Mirth,eng,https://images.gr-assets.com/books/1328729186m/17728.jpg
1510,345501330,"Hiro Mashima, William Flanagan",2006,"Fairy Tail, Vol. 1 (Fairy Tail, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1511,756410436,"Patrick Rothfuss, Nate  Taylor",2014,The Slow Regard of Silent Things (The Kingkiller Chronicle Number 2.5),eng,https://images.gr-assets.com/books/1398466695m/21535271.jpg
1512,,Solomon Northup,1853,Twelve Years a Slave,eng,https://images.gr-assets.com/books/1378793462m/18478222.jpg
1513,451229851,J.R. Ward,2010,"Lover Mine (Black Dagger Brotherhood, Number 8)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1514,141001828,Nathaniel Philbrick,1999,In the Heart of the Sea: The Tragedy of the Whaleship Essex,en-US,https://images.gr-assets.com/books/1335902168m/17780.jpg
1515,743289684,Ayaan Hirsi Ali,2006,Infidel,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1516,1400063515,Nassim Nicholas Taleb,2007,The Black Swan: The Impact of the Highly Improbable,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1517,345504984,Justin Cronin,2012,"The Twelve (The Passage, Number 2)",eng,https://images.gr-assets.com/books/1331230956m/13281368.jpg
1518,374529523,"Aleksandr Solzhenitsyn, H.T. Willetts",1962,One Day in the Life of Ivan Denisovich,eng,https://images.gr-assets.com/books/1427731744m/17125.jpg
1519,553380966,Neal Stephenson,1995,"The Diamond Age: or, A Young Lady's Illustrated Primer",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1520,60892994,Walter M. Miller Jr.,1959,A Canticle for Leibowitz,eng,https://images.gr-assets.com/books/1450516880m/164154.jpg
1521,1580493882,"Sophocles, J.E. Thomas",-441,"Antigone (The Theban Plays, Number 3)",eng,https://images.gr-assets.com/books/1486701308m/7728.jpg
1522,1439138311,Colm Tóibín,2009,Brooklyn,eng,https://images.gr-assets.com/books/1489957005m/4954833.jpg
1523,1442409053,Lauren DeStefano,2011,"Wither (The Chemical Garden, Number 1)",eng,https://images.gr-assets.com/books/1341532430m/8525590.jpg
1524,62300547,J.D. Vance,2016,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,eng,https://images.gr-assets.com/books/1463569814m/27161156.jpg
1525,312864590,Robert Jordan,2003,"Crossroads of Twilight (Wheel of Time, Number 10)",en-US,https://images.gr-assets.com/books/1408325146m/113435.jpg
1526,1580495869,Stephen Crane,1871,The Red Badge of Courage,eng,https://images.gr-assets.com/books/1327936136m/35220.jpg
1527,544272994,Randall Munroe,2014,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,eng,https://images.gr-assets.com/books/1451351509m/21413662.jpg
1528,765348780,Steven Erikson,1999,"Gardens of the Moon (The Malazan Book of the Fallen, Number 1)",eng,https://images.gr-assets.com/books/1355144064m/55399.jpg
1529,7251866,Paulo Coelho,2006,The Witch Of Portobello,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1530,440401585,Madeleine L'Engle,1978,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, Number 3)",eng,https://images.gr-assets.com/books/1327465278m/77276.jpg
1531,043977134X,Suzanne Collins,2003,"Gregor the Overlander (Underland Chronicles, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1532,1439102724,Jodi Picoult,2011,Sing You Home,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1533,345419634,Anne Rice,1992,"The Tale of the Body Thief (The Vampire Chronicles, Number 4)",en-US,https://images.gr-assets.com/books/1361577271m/31336.jpg
1534,446615625,David Baldacci,2005,"The Camel Club (Camel Club, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1535,316155608,James Patterson,2006,"Saving the World and Other Extreme Sports (Maximum Ride, Number 3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1536,812551478,Terry Goodkind,1996,"Blood of the Fold (Sword of Truth, Number 3)",en-US,https://images.gr-assets.com/books/1443563626m/43892.jpg
1537,743272501,Philippa Gregory,2006,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, Number 10)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1538,385683421,Anne Tyler,2015,A Spool of Blue Thread,eng,https://images.gr-assets.com/books/1451435883m/22501028.jpg
1539,385542364,Colson Whitehead,2016,The Underground Railroad,eng,https://images.gr-assets.com/books/1493178362m/30555488.jpg
1540,786838930,Melissa de la Cruz,2007,"Masquerade (Blue Bloods, Number 2)",en-US,https://images.gr-assets.com/books/1322287499m/106085.jpg
1541,373210183,Julie Kagawa,2011,"The Iron Queen (The Iron Fey, Number 3)",eng,https://images.gr-assets.com/books/1321070331m/8685612.jpg
1542,988393506,Cora Carmack,2012,"Losing It (Losing It, Number 1)",eng,https://images.gr-assets.com/books/1348459319m/16034964.jpg
1543,385535144,John Grisham,2012,The Racketeer,,https://images.gr-assets.com/books/1344371438m/13573236.jpg
1544,143036378,J.M. Coetzee,1999,Disgrace,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1545,525444440,"A.A. Milne, Ernest H. Shepard",1928,"The House at Pooh Corner (Winnie-the-Pooh, Number 2)",en-US,https://images.gr-assets.com/books/1348195621m/776407.jpg
